match_id,match_date,minute,player.name,x,y,shot.statsbomb_xg,shot.outcome.name,shot.type.name,is_goal,is_shot_in_box
3895158,2023-12-03,77,Florian Wirtz,102.9,50.2,0.041199785,Off T,Open Play,False,True
3895158,2023-12-03,78,Victor Okoh Boniface,116.7,38.6,0.94032604,Goal,Open Play,True,True
3895158,2023-12-03,86,Victor Okoh Boniface,104.7,34.7,0.08122539,Saved,Open Play,False,True
3895158,2023-12-03,87,Patrik Schick,115.4,48.7,0.06840045,Off T,Open Play,False,True
3895153,2023-11-25,10,Granit Xhaka,98.1,39.1,0.05523184,Blocked,Open Play,False,False
3895153,2023-11-25,16,Victor Okoh Boniface,109.5,38.7,0.27685362,Blocked,Open Play,False,True
3895153,2023-11-25,20,Granit Xhaka,86.6,33.1,0.018820362,Off T,Open Play,False,False
3895153,2023-11-25,30,Jeremie Frimpong,104.2,54.9,0.042072985,Off T,Open Play,False,True
3895153,2023-11-25,36,Piero Martín Hincapié Reyna,110.8,40.3,0.08324678,Wayward,Open Play,False,True
3895153,2023-11-25,42,Jeremie Frimpong,109.1,47.5,0.15434064,Goal,Open Play,True,True
3895153,2023-11-25,48,Alejandro Grimaldo García,106.1,29.3,0.035866685,Wayward,Open Play,False,True
3895153,2023-11-25,55,Victor Okoh Boniface,103.3,47.2,0.109911814,Off T,Open Play,False,True
3895153,2023-11-25,68,Victor Okoh Boniface,109.9,27.7,0.05372837,Blocked,Open Play,False,True
3895153,2023-11-25,75,Alejandro Grimaldo García,113.8,28.9,0.051634267,Goal,Open Play,True,True
3895153,2023-11-25,81,Jonas Hofmann,98.1,33.6,0.05139328,Blocked,Open Play,False,False
3895153,2023-11-25,86,Adam Hložek,105.5,23.8,0.03164785,Saved,Open Play,False,True
3895153,2023-11-25,86,Jonas Hofmann,105.9,52.6,0.04950974,Saved,Open Play,False,True
3895153,2023-11-25,91,Nadiem Amiri,108.3,30.8,0.07680104,Blocked,Open Play,False,True
3895113,2023-10-21,8,Jonathan Tah,110.1,30.8,0.030106671,Saved,Open Play,False,True
3895113,2023-10-21,12,Jeremie Frimpong,118.8,44.7,0.40232337,Goal,Open Play,True,True
3895113,2023-10-21,26,Amine Adli,102.7,27.7,0.04211412,Saved,Open Play,False,True
3895113,2023-10-21,30,Victor Okoh Boniface,100.9,31.3,0.04637706,Off T,Open Play,False,False
3895113,2023-10-21,43,Jeremie Frimpong,108.0,54.2,0.084550664,Off T,Open Play,False,True
3895113,2023-10-21,52,Victor Okoh Boniface,115.4,44.7,0.19148658,Saved,Open Play,False,True
3895113,2023-10-21,60,Victor Okoh Boniface,106.8,51.1,0.13167426,Off T,Open Play,False,True
3895113,2023-10-21,61,Alejandro Grimaldo García,104.7,31.8,0.12249167,Goal,Open Play,True,True
3895113,2023-10-21,66,Victor Okoh Boniface,110.4,45.7,0.32977146,Saved,Open Play,False,True
3895113,2023-10-21,69,Florian Wirtz,101.2,35.8,0.050510947,Off T,Open Play,False,False
3895113,2023-10-21,76,Jeremie Frimpong,111.6,46.0,0.4450903,Saved,Open Play,False,True
3895113,2023-10-21,77,Edmond Fayçal Tapsoba,98.6,45.6,0.033928115,Wayward,Open Play,False,False
3895113,2023-10-21,86,Florian Wirtz,105.1,28.2,0.0522467,Off T,Open Play,False,True
3895095,2023-09-30,9,Alejandro Grimaldo García,91.6,42.0,0.046349965,Off T,Free Kick,False,False
3895095,2023-09-30,58,Alejandro Grimaldo García,98.8,34.5,0.08269043,Goal,Free Kick,True,False
3895095,2023-09-30,64,Jonas Hofmann,107.2,48.4,0.12421208,Goal,Open Play,True,True
3895095,2023-09-30,74,Victor Okoh Boniface,104.5,39.9,0.48862752,Saved,Open Play,False,True
3895095,2023-09-30,82,Amine Adli,101.1,27.7,0.04024042,Blocked,Open Play,False,False
3895095,2023-09-30,82,Jonas Hofmann,107.0,58.0,0.01154443,Off T,Open Play,False,True
3895067,2023-09-02,1,Alejandro Grimaldo García,106.3,36.1,0.024206681,Blocked,Open Play,False,True
3895067,2023-09-02,8,Edmond Fayçal Tapsoba,108.0,35.3,0.07206045,Wayward,Open Play,False,True
3895067,2023-09-02,15,Alejandro Grimaldo García,105.6,37.2,0.17397805,Blocked,Open Play,False,True
3895067,2023-09-02,18,Florian Wirtz,100.8,41.9,0.0518035,Blocked,Open Play,False,False
3895067,2023-09-02,18,Jeremie Frimpong,99.3,46.4,0.050490666,Saved,Open Play,False,False
3895067,2023-09-02,20,Victor Okoh Boniface,113.8,48.4,0.2702139,Goal,Open Play,True,True
3895067,2023-09-02,31,Victor Okoh Boniface,103.3,43.0,0.14783305,Blocked,Open Play,False,True
3895067,2023-09-02,31,Victor Okoh Boniface,97.1,34.6,0.050477833,Blocked,Open Play,False,False
3895067,2023-09-02,32,Jeremie Frimpong,110.6,52.9,0.11959914,Off T,Open Play,False,True
3895067,2023-09-02,33,Granit Xhaka,95.3,36.1,0.04052658,Saved,Open Play,False,False
3895067,2023-09-02,36,Jonas Hofmann,97.0,37.1,0.043045048,Saved,Open Play,False,False
3895067,2023-09-02,41,Alejandro Grimaldo García,99.6,40.6,0.096232794,Blocked,Free Kick,False,False
3895067,2023-09-02,42,Florian Wirtz,103.2,26.4,0.03877827,Saved,Open Play,False,True
3895067,2023-09-02,45,Jonas Hofmann,98.5,46.7,0.060544346,Saved,Open Play,False,False
3895067,2023-09-02,48,Exequiel Alejandro Palacios,103.5,41.8,0.06972993,Goal,Open Play,True,True
3895067,2023-09-02,60,Victor Okoh Boniface,112.3,32.6,0.40243378,Goal,Open Play,True,True
3895067,2023-09-02,63,Victor Okoh Boniface,116.4,28.7,0.085164204,Off T,Open Play,False,True
3895067,2023-09-02,66,Jonas Hofmann,99.7,49.3,0.056515876,Goal,Open Play,True,False
3895067,2023-09-02,71,Victor Okoh Boniface,112.4,35.1,0.07369121,Off T,Open Play,False,True
3895067,2023-09-02,73,Alejandro Grimaldo García,100.2,21.2,0.009121279,Saved,Open Play,False,False
3895067,2023-09-02,81,Noah Mbamba,95.8,41.0,0.04667749,Blocked,Open Play,False,False
3895067,2023-09-02,82,Adam Hložek,115.7,40.2,0.58532554,Goal,Open Play,True,True
3895067,2023-09-02,90,Victor Okoh Boniface,105.1,32.7,0.06030186,Saved,Open Play,False,True
3895067,2023-09-02,90,Nathan Tella,102.1,40.4,0.26440224,Saved,Open Play,False,True
3895067,2023-09-02,90,Jonas Hofmann,108.3,50.4,0.41148746,Off T,Open Play,False,True
3895060,2023-08-26,8,Victor Okoh Boniface,105.2,48.5,0.11212661,Blocked,Open Play,False,True
3895060,2023-08-26,17,Victor Okoh Boniface,113.2,35.7,0.21289383,Goal,Open Play,True,True
3895060,2023-08-26,24,Jonas Hofmann,112.7,34.7,0.08163955,Blocked,Open Play,False,True
3895060,2023-08-26,28,Exequiel Alejandro Palacios,93.5,54.9,0.01716496,Off T,Open Play,False,False
3895060,2023-08-26,29,Alejandro Grimaldo García,101.2,45.3,0.10086409,Off T,Open Play,False,False
3895060,2023-08-26,30,Jeremie Frimpong,108.3,53.4,0.03741663,Saved,Open Play,False,True
3895060,2023-08-26,32,Florian Wirtz,103.9,25.2,0.03490053,Saved,Open Play,False,True
3895060,2023-08-26,34,Victor Okoh Boniface,102.7,35.3,0.065433435,Blocked,Open Play,False,True
3895060,2023-08-26,35,Victor Okoh Boniface,95.4,37.2,0.03576193,Blocked,Open Play,False,False
3895060,2023-08-26,38,Victor Okoh Boniface,103.2,39.9,0.052070636,Off T,Open Play,False,True
3895060,2023-08-26,40,Granit Xhaka,101.1,49.8,0.044252444,Blocked,Open Play,False,False
3895060,2023-08-26,42,Victor Okoh Boniface,109.4,43.0,0.20104417,Wayward,Open Play,False,True
3895060,2023-08-26,45,Victor Okoh Boniface,103.8,36.1,0.0903727,Off T,Open Play,False,True
3895060,2023-08-26,46,Jonas Hofmann,109.2,29.0,0.12446163,Saved,Open Play,False,True
3895060,2023-08-26,46,Victor Okoh Boniface,115.6,38.7,0.30162236,Saved,Open Play,False,True
3895060,2023-08-26,50,Jonathan Tah,110.9,43.9,0.16639715,Goal,Open Play,True,True
3895060,2023-08-26,51,Jonas Hofmann,110.3,49.0,0.21587738,Blocked,Open Play,False,True
3895060,2023-08-26,52,Victor Okoh Boniface,107.4,44.9,0.23531614,Goal,Open Play,True,True
3895060,2023-08-26,55,Victor Okoh Boniface,102.7,43.1,0.067177616,Off T,Open Play,False,True
3895060,2023-08-26,55,Jonas Hofmann,100.9,50.5,0.056350455,Saved,Open Play,False,False
3895060,2023-08-26,56,Exequiel Alejandro Palacios,89.2,33.2,0.018898277,Blocked,Open Play,False,False
3895060,2023-08-26,73,Jonas Hofmann,107.7,47.6,0.101688564,Saved,Open Play,False,True
3895060,2023-08-26,83,Adam Hložek,108.2,36.2,0.31652135,Saved,Open Play,False,True
3895060,2023-08-26,86,Victor Okoh Boniface,117.0,28.7,0.029618237,Saved,Open Play,False,True
3895052,2023-08-19,1,Granit Xhaka,92.2,27.1,0.020733545,Saved,Open Play,False,False
3895052,2023-08-19,7,Jonas Hofmann,96.2,44.8,0.03869969,Off T,Open Play,False,False
3895052,2023-08-19,23,Jeremie Frimpong,113.6,43.8,0.49154305,Goal,Open Play,True,True
3895052,2023-08-19,33,Alejandro Grimaldo García,102.4,33.6,0.12706259,Blocked,Open Play,False,True
3895052,2023-08-19,34,Jonathan Tah,112.9,40.4,0.15772732,Goal,Open Play,True,True
3895052,2023-08-19,36,Victor Okoh Boniface,111.6,37.4,0.13226183,Saved,Open Play,False,True
3895052,2023-08-19,47,Florian Wirtz,110.6,35.0,0.30528295,Saved,Open Play,False,True
3895052,2023-08-19,56,Victor Okoh Boniface,93.9,43.9,0.042780038,Off T,Open Play,False,False
3895052,2023-08-19,63,Florian Wirtz,104.8,45.4,0.14435048,Goal,Open Play,True,True
3895052,2023-08-19,86,Victor Okoh Boniface,98.6,31.6,0.038662,Off T,Open Play,False,False
3895052,2023-08-19,95,Arthur Augusto de Matos Soares,94.6,54.9,0.024260674,Saved,Open Play,False,False
